 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  26. 3.2026    Time:   3: 9:11
 Units: L = cm   , T = days , M = micro

       Time          rTop        rRoot        vTop         vRoot        vBot       sum(rTop)   sum(rRoot)    sum(vTop)   sum(vRoot)    sum(vBot)      hTop         hRoot        hBot        RunOff    sum(RunOff)     Volume     sum(Infil)    sum(Evap) TLevel Cum(WTrans)  SnowLayer
        [T]         [L/T]        [L/T]        [L/T]        [L/T]        [L/T]         [L]          [L]          [L]         [L]           [L]         [L]           [L]         [L]          [L/T]         [L]          [L]          [L]          [L]

    3590.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30218E+00 -0.14278E-01 -0.11361E+04  0.11149E+04 -0.11361E+04  0.10880E+04 -0.46940E+02 -0.75276E+02 -0.48023E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43674E+02  0.15613E+04  0.42520E+03   3601  0.00000E+00      0.000
    3600.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30217E+00 -0.14286E-01 -0.11393E+04  0.11180E+04 -0.11393E+04  0.10910E+04 -0.47083E+02 -0.75276E+02 -0.48023E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43674E+02  0.15657E+04  0.42638E+03   3611  0.00000E+00      0.000
    3610.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30217E+00 -0.14292E-01 -0.11424E+04  0.11211E+04 -0.11424E+04  0.10941E+04 -0.47226E+02 -0.75276E+02 -0.48023E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43674E+02  0.15700E+04  0.42756E+03   3621  0.00000E+00      0.000
    3620.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30216E+00 -0.14299E-01 -0.11456E+04  0.11242E+04 -0.11456E+04  0.10971E+04 -0.47369E+02 -0.75276E+02 -0.48023E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43674E+02  0.15744E+04  0.42875E+03   3631  0.00000E+00      0.000
    3630.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30215E+00 -0.14306E-01 -0.11487E+04  0.11273E+04 -0.11487E+04  0.11001E+04 -0.47512E+02 -0.75276E+02 -0.48023E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43674E+02  0.15787E+04  0.42993E+03   3641  0.00000E+00      0.000
    3640.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30215E+00 -0.14313E-01 -0.11519E+04  0.11304E+04 -0.11519E+04  0.11031E+04 -0.47655E+02 -0.75276E+02 -0.48023E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43674E+02  0.15831E+04  0.43112E+03   3651  0.00000E+00      0.000
    3650.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30214E+00 -0.14319E-01 -0.11551E+04  0.11335E+04 -0.11551E+04  0.11062E+04 -0.47798E+02 -0.75276E+02 -0.48023E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43674E+02  0.15874E+04  0.43230E+03   3661  0.00000E+00      0.000
    3660.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30213E+00 -0.14326E-01 -0.11582E+04  0.11366E+04 -0.11582E+04  0.11092E+04 -0.47941E+02 -0.75276E+02 -0.48023E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43674E+02  0.15918E+04  0.43349E+03   3671  0.00000E+00      0.000
    3670.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30213E+00 -0.14332E-01 -0.11614E+04  0.11397E+04 -0.11614E+04  0.11122E+04 -0.48085E+02 -0.75276E+02 -0.48023E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43674E+02  0.15961E+04  0.43467E+03   3681  0.00000E+00      0.000
    3680.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30212E+00 -0.14339E-01 -0.11646E+04  0.11428E+04 -0.11646E+04  0.11152E+04 -0.48228E+02 -0.75276E+02 -0.48023E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43674E+02  0.16005E+04  0.43585E+03   3691  0.00000E+00      0.000
    3690.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30211E+00 -0.14346E-01 -0.11677E+04  0.11459E+04 -0.11677E+04  0.11182E+04 -0.48371E+02 -0.75276E+02 -0.48023E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43674E+02  0.16048E+04  0.43704E+03   3701  0.00000E+00      0.000
    3700.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30211E+00 -0.14352E-01 -0.11709E+04  0.11490E+04 -0.11709E+04  0.11213E+04 -0.48515E+02 -0.75276E+02 -0.48023E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43674E+02  0.16092E+04  0.43822E+03   3711  0.00000E+00      0.000
    3710.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30210E+00 -0.14358E-01 -0.11741E+04  0.11521E+04 -0.11741E+04  0.11243E+04 -0.48658E+02 -0.75276E+02 -0.48023E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43674E+02  0.16135E+04  0.43941E+03   3721  0.00000E+00      0.000
    3720.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30209E+00 -0.14365E-01 -0.11772E+04  0.11552E+04 -0.11772E+04  0.11273E+04 -0.48802E+02 -0.75276E+02 -0.48023E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43674E+02  0.16179E+04  0.44059E+03   3731  0.00000E+00      0.000
    3730.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30209E+00 -0.14372E-01 -0.11804E+04  0.11584E+04 -0.11804E+04  0.11303E+04 -0.48946E+02 -0.75276E+02 -0.48023E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43674E+02  0.16222E+04  0.44178E+03   3741  0.00000E+00      0.000
    3740.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30208E+00 -0.14379E-01 -0.11836E+04  0.11615E+04 -0.11836E+04  0.11333E+04 -0.49089E+02 -0.75276E+02 -0.48022E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43674E+02  0.16266E+04  0.44296E+03   3751  0.00000E+00      0.000
    3750.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30207E+00 -0.14387E-01 -0.11867E+04  0.11646E+04 -0.11867E+04  0.11364E+04 -0.49233E+02 -0.75276E+02 -0.48022E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43674E+02  0.16309E+04  0.44415E+03   3761  0.00000E+00      0.000
    3760.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30206E+00 -0.14395E-01 -0.11899E+04  0.11677E+04 -0.11899E+04  0.11394E+04 -0.49377E+02 -0.75276E+02 -0.48022E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43674E+02  0.16353E+04  0.44533E+03   3771  0.00000E+00      0.000
    3770.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30206E+00 -0.14403E-01 -0.11930E+04  0.11708E+04 -0.11930E+04  0.11424E+04 -0.49521E+02 -0.75275E+02 -0.48022E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43674E+02  0.16396E+04  0.44651E+03   3781  0.00000E+00      0.000
    3780.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30205E+00 -0.14410E-01 -0.11962E+04  0.11739E+04 -0.11962E+04  0.11454E+04 -0.49665E+02 -0.75275E+02 -0.48022E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43674E+02  0.16440E+04  0.44770E+03   3791  0.00000E+00      0.000
    3790.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30204E+00 -0.14418E-01 -0.11994E+04  0.11770E+04 -0.11994E+04  0.11484E+04 -0.49809E+02 -0.75275E+02 -0.48022E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43674E+02  0.16483E+04  0.44888E+03   3801  0.00000E+00      0.000
    3800.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30203E+00 -0.14426E-01 -0.12025E+04  0.11801E+04 -0.12025E+04  0.11515E+04 -0.49954E+02 -0.75275E+02 -0.48022E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43674E+02  0.16526E+04  0.45007E+03   3811  0.00000E+00      0.000
    3810.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30203E+00 -0.14434E-01 -0.12057E+04  0.11832E+04 -0.12057E+04  0.11545E+04 -0.50098E+02 -0.75275E+02 -0.48022E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43674E+02  0.16570E+04  0.45125E+03   3821  0.00000E+00      0.000
    3820.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30202E+00 -0.14441E-01 -0.12089E+04  0.11863E+04 -0.12089E+04  0.11575E+04 -0.50242E+02 -0.75275E+02 -0.48022E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43674E+02  0.16613E+04  0.45244E+03   3831  0.00000E+00      0.000
    3830.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30201E+00 -0.14449E-01 -0.12120E+04  0.11894E+04 -0.12120E+04  0.11605E+04 -0.50387E+02 -0.75275E+02 -0.48022E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43674E+02  0.16657E+04  0.45362E+03   3841  0.00000E+00      0.000
    3840.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30200E+00 -0.14456E-01 -0.12152E+04  0.11925E+04 -0.12152E+04  0.11635E+04 -0.50531E+02 -0.75275E+02 -0.48022E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43674E+02  0.16700E+04  0.45480E+03   3851  0.00000E+00      0.000
    3850.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30200E+00 -0.14464E-01 -0.12184E+04  0.11956E+04 -0.12184E+04  0.11666E+04 -0.50676E+02 -0.75275E+02 -0.48022E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43674E+02  0.16744E+04  0.45599E+03   3861  0.00000E+00      0.000
    3860.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30199E+00 -0.14472E-01 -0.12215E+04  0.11987E+04 -0.12215E+04  0.11696E+04 -0.50821E+02 -0.75275E+02 -0.48022E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43674E+02  0.16787E+04  0.45717E+03   3871  0.00000E+00      0.000
    3870.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30198E+00 -0.14479E-01 -0.12247E+04  0.12018E+04 -0.12247E+04  0.11726E+04 -0.50965E+02 -0.75275E+02 -0.48022E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43674E+02  0.16831E+04  0.45836E+03   3881  0.00000E+00      0.000
    3880.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30197E+00 -0.14487E-01 -0.12279E+04  0.12049E+04 -0.12279E+04  0.11756E+04 -0.51110E+02 -0.75275E+02 -0.48022E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43674E+02  0.16874E+04  0.45954E+03   3891  0.00000E+00      0.000
    3890.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30197E+00 -0.14495E-01 -0.12310E+04  0.12080E+04 -0.12310E+04  0.11786E+04 -0.51255E+02 -0.75275E+02 -0.48022E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43674E+02  0.16918E+04  0.46073E+03   3901  0.00000E+00      0.000
    3900.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30196E+00 -0.14502E-01 -0.12342E+04  0.12111E+04 -0.12342E+04  0.11817E+04 -0.51400E+02 -0.75275E+02 -0.48021E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43674E+02  0.16961E+04  0.46191E+03   3911  0.00000E+00      0.000
    3910.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30195E+00 -0.14510E-01 -0.12373E+04  0.12143E+04 -0.12373E+04  0.11847E+04 -0.51545E+02 -0.75275E+02 -0.48021E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43674E+02  0.17005E+04  0.46310E+03   3921  0.00000E+00      0.000
    3920.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30194E+00 -0.14518E-01 -0.12405E+04  0.12174E+04 -0.12405E+04  0.11877E+04 -0.51690E+02 -0.75275E+02 -0.48021E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43674E+02  0.17048E+04  0.46428E+03   3931  0.00000E+00      0.000
    3930.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30194E+00 -0.14524E-01 -0.12437E+04  0.12205E+04 -0.12437E+04  0.11907E+04 -0.51835E+02 -0.75275E+02 -0.48021E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43674E+02  0.17092E+04  0.46546E+03   3941  0.00000E+00      0.000
    3940.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30193E+00 -0.14532E-01 -0.12468E+04  0.12236E+04 -0.12468E+04  0.11937E+04 -0.51981E+02 -0.75275E+02 -0.48021E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43674E+02  0.17135E+04  0.46665E+03   3951  0.00000E+00      0.000
    3950.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30192E+00 -0.14539E-01 -0.12500E+04  0.12267E+04 -0.12500E+04  0.11968E+04 -0.52126E+02 -0.75275E+02 -0.48021E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43674E+02  0.17179E+04  0.46783E+03   3961  0.00000E+00      0.000
    3960.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30191E+00 -0.14546E-01 -0.12532E+04  0.12298E+04 -0.12532E+04  0.11998E+04 -0.52272E+02 -0.75275E+02 -0.48021E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43674E+02  0.17222E+04  0.46902E+03   3971  0.00000E+00      0.000
    3970.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30191E+00 -0.14554E-01 -0.12563E+04  0.12329E+04 -0.12563E+04  0.12028E+04 -0.52417E+02 -0.75275E+02 -0.48021E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43674E+02  0.17266E+04  0.47020E+03   3981  0.00000E+00      0.000
    3980.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30190E+00 -0.14561E-01 -0.12595E+04  0.12360E+04 -0.12595E+04  0.12058E+04 -0.52563E+02 -0.75275E+02 -0.48021E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43674E+02  0.17309E+04  0.47139E+03   3991  0.00000E+00      0.000
    3990.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30189E+00 -0.14569E-01 -0.12627E+04  0.12391E+04 -0.12627E+04  0.12088E+04 -0.52708E+02 -0.75275E+02 -0.48021E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43674E+02  0.17353E+04  0.47257E+03   4001  0.00000E+00      0.000
    4000.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30188E+00 -0.14576E-01 -0.12658E+04  0.12422E+04 -0.12658E+04  0.12119E+04 -0.52854E+02 -0.75275E+02 -0.48021E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43674E+02  0.17396E+04  0.47375E+03   4011  0.00000E+00      0.000
    4010.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30188E+00 -0.14582E-01 -0.12690E+04  0.12453E+04 -0.12690E+04  0.12149E+04 -0.53000E+02 -0.75275E+02 -0.48021E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43674E+02  0.17440E+04  0.47494E+03   4021  0.00000E+00      0.000
    4015.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30187E+00 -0.14586E-01 -0.12706E+04  0.12469E+04 -0.12706E+04  0.12164E+04 -0.53073E+02 -0.75275E+02 -0.48021E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43674E+02  0.17462E+04  0.47553E+03   4026  0.00000E+00      0.000
    4020.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30187E+00 -0.14590E-01 -0.12721E+04  0.12484E+04 -0.12721E+04  0.12179E+04 -0.53146E+02 -0.75275E+02 -0.48021E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43674E+02  0.17483E+04  0.47612E+03   4031  0.00000E+00      0.000
    4030.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30186E+00 -0.14597E-01 -0.12753E+04  0.12515E+04 -0.12753E+04  0.12209E+04 -0.53292E+02 -0.75275E+02 -0.48021E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43674E+02  0.17527E+04  0.47731E+03   4041  0.00000E+00      0.000
    4040.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30185E+00 -0.14605E-01 -0.12785E+04  0.12546E+04 -0.12785E+04  0.12239E+04 -0.53438E+02 -0.75275E+02 -0.48021E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43674E+02  0.17570E+04  0.47849E+03   4051  0.00000E+00      0.000
    4050.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30185E+00 -0.14613E-01 -0.12816E+04  0.12577E+04 -0.12816E+04  0.12270E+04 -0.53584E+02 -0.75275E+02 -0.48021E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43674E+02  0.17614E+04  0.47968E+03   4061  0.00000E+00      0.000
    4060.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30184E+00 -0.14619E-01 -0.12848E+04  0.12608E+04 -0.12848E+04  0.12300E+04 -0.53730E+02 -0.75275E+02 -0.48021E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43674E+02  0.17657E+04  0.48086E+03   4071  0.00000E+00      0.000
    4070.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30183E+00 -0.14627E-01 -0.12880E+04  0.12639E+04 -0.12880E+04  0.12330E+04 -0.53876E+02 -0.75275E+02 -0.48021E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43674E+02  0.17701E+04  0.48205E+03   4081  0.00000E+00      0.000
    4080.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30183E+00 -0.14633E-01 -0.12911E+04  0.12670E+04 -0.12911E+04  0.12360E+04 -0.54022E+02 -0.75275E+02 -0.48021E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43674E+02  0.17744E+04  0.48323E+03   4091  0.00000E+00      0.000
    4090.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30182E+00 -0.14640E-01 -0.12943E+04  0.12701E+04 -0.12943E+04  0.12390E+04 -0.54169E+02 -0.75275E+02 -0.48020E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43674E+02  0.17788E+04  0.48441E+03   4101  0.00000E+00      0.000
    4100.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30181E+00 -0.14648E-01 -0.12975E+04  0.12733E+04 -0.12975E+04  0.12420E+04 -0.54315E+02 -0.75275E+02 -0.48020E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43674E+02  0.17831E+04  0.48560E+03   4111  0.00000E+00      0.000
    4110.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30180E+00 -0.14655E-01 -0.13006E+04  0.12764E+04 -0.13006E+04  0.12451E+04 -0.54462E+02 -0.75275E+02 -0.48020E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43674E+02  0.17875E+04  0.48678E+03   4121  0.00000E+00      0.000
    4120.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30180E+00 -0.14662E-01 -0.13038E+04  0.12795E+04 -0.13038E+04  0.12481E+04 -0.54608E+02 -0.75275E+02 -0.48020E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43674E+02  0.17918E+04  0.48797E+03   4131  0.00000E+00      0.000
    4130.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30179E+00 -0.14670E-01 -0.13070E+04  0.12826E+04 -0.13070E+04  0.12511E+04 -0.54755E+02 -0.75275E+02 -0.48020E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43674E+02  0.17962E+04  0.48915E+03   4141  0.00000E+00      0.000
    4140.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30178E+00 -0.14677E-01 -0.13101E+04  0.12857E+04 -0.13101E+04  0.12541E+04 -0.54902E+02 -0.75275E+02 -0.48020E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43674E+02  0.18005E+04  0.49034E+03   4151  0.00000E+00      0.000
    4150.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30178E+00 -0.14683E-01 -0.13133E+04  0.12888E+04 -0.13133E+04  0.12571E+04 -0.55049E+02 -0.75275E+02 -0.48020E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43674E+02  0.18049E+04  0.49152E+03   4161  0.00000E+00      0.000
    4160.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30177E+00 -0.14690E-01 -0.13164E+04  0.12919E+04 -0.13164E+04  0.12602E+04 -0.55195E+02 -0.75275E+02 -0.48020E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43674E+02  0.18092E+04  0.49271E+03   4171  0.00000E+00      0.000
    4170.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30176E+00 -0.14697E-01 -0.13196E+04  0.12950E+04 -0.13196E+04  0.12632E+04 -0.55342E+02 -0.75275E+02 -0.48020E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43674E+02  0.18136E+04  0.49389E+03   4181  0.00000E+00      0.000
    4180.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30176E+00 -0.14704E-01 -0.13228E+04  0.12981E+04 -0.13228E+04  0.12662E+04 -0.55489E+02 -0.75275E+02 -0.48020E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43674E+02  0.18179E+04  0.49507E+03   4191  0.00000E+00      0.000
    4190.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30175E+00 -0.14710E-01 -0.13259E+04  0.13012E+04 -0.13259E+04  0.12692E+04 -0.55636E+02 -0.75275E+02 -0.48020E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43674E+02  0.18223E+04  0.49626E+03   4201  0.00000E+00      0.000
    4200.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30174E+00 -0.14718E-01 -0.13291E+04  0.13043E+04 -0.13291E+04  0.12722E+04 -0.55784E+02 -0.75275E+02 -0.48020E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43674E+02  0.18266E+04  0.49744E+03   4211  0.00000E+00      0.000
    4210.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30173E+00 -0.14725E-01 -0.13323E+04  0.13074E+04 -0.13323E+04  0.12752E+04 -0.55931E+02 -0.75275E+02 -0.48020E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43674E+02  0.18310E+04  0.49863E+03   4221  0.00000E+00      0.000
    4220.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30173E+00 -0.14732E-01 -0.13354E+04  0.13105E+04 -0.13354E+04  0.12783E+04 -0.56078E+02 -0.75274E+02 -0.48020E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43674E+02  0.18353E+04  0.49981E+03   4231  0.00000E+00      0.000
    4230.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30172E+00 -0.14740E-01 -0.13386E+04  0.13136E+04 -0.13386E+04  0.12813E+04 -0.56225E+02 -0.75274E+02 -0.48020E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43674E+02  0.18397E+04  0.50100E+03   4241  0.00000E+00      0.000
    4240.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30171E+00 -0.14748E-01 -0.13418E+04  0.13167E+04 -0.13418E+04  0.12843E+04 -0.56373E+02 -0.75274E+02 -0.48020E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43674E+02  0.18440E+04  0.50218E+03   4251  0.00000E+00      0.000
    4250.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30170E+00 -0.14757E-01 -0.13449E+04  0.13198E+04 -0.13449E+04  0.12873E+04 -0.56520E+02 -0.75274E+02 -0.48020E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43674E+02  0.18484E+04  0.50336E+03   4261  0.00000E+00      0.000
    4260.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30169E+00 -0.14764E-01 -0.13481E+04  0.13229E+04 -0.13481E+04  0.12903E+04 -0.56668E+02 -0.75274E+02 -0.48019E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43674E+02  0.18527E+04  0.50455E+03   4271  0.00000E+00      0.000
    4270.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30169E+00 -0.14773E-01 -0.13512E+04  0.13260E+04 -0.13512E+04  0.12933E+04 -0.56816E+02 -0.75274E+02 -0.48019E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43674E+02  0.18571E+04  0.50573E+03   4281  0.00000E+00      0.000
    4280.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30168E+00 -0.14781E-01 -0.13544E+04  0.13292E+04 -0.13544E+04  0.12964E+04 -0.56964E+02 -0.75274E+02 -0.48019E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43674E+02  0.18614E+04  0.50692E+03   4291  0.00000E+00      0.000
    4290.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30167E+00 -0.14789E-01 -0.13576E+04  0.13323E+04 -0.13576E+04  0.12994E+04 -0.57111E+02 -0.75274E+02 -0.48019E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43674E+02  0.18658E+04  0.50810E+03   4301  0.00000E+00      0.000
    4300.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30166E+00 -0.14797E-01 -0.13607E+04  0.13354E+04 -0.13607E+04  0.13024E+04 -0.57259E+02 -0.75274E+02 -0.48019E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43674E+02  0.18701E+04  0.50929E+03   4311  0.00000E+00      0.000
    4310.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30165E+00 -0.14805E-01 -0.13639E+04  0.13385E+04 -0.13639E+04  0.13054E+04 -0.57407E+02 -0.75274E+02 -0.48019E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43674E+02  0.18745E+04  0.51047E+03   4321  0.00000E+00      0.000
    4320.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30165E+00 -0.14814E-01 -0.13671E+04  0.13416E+04 -0.13671E+04  0.13084E+04 -0.57555E+02 -0.75274E+02 -0.48019E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43674E+02  0.18788E+04  0.51166E+03   4331  0.00000E+00      0.000
    4330.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30164E+00 -0.14821E-01 -0.13702E+04  0.13447E+04 -0.13702E+04  0.13114E+04 -0.57704E+02 -0.75274E+02 -0.48019E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43674E+02  0.18832E+04  0.51284E+03   4341  0.00000E+00      0.000
    4340.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30163E+00 -0.14829E-01 -0.13734E+04  0.13478E+04 -0.13734E+04  0.13145E+04 -0.57852E+02 -0.75274E+02 -0.48019E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43674E+02  0.18875E+04  0.51402E+03   4351  0.00000E+00      0.000
    4350.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30162E+00 -0.14837E-01 -0.13766E+04  0.13509E+04 -0.13766E+04  0.13175E+04 -0.58000E+02 -0.75274E+02 -0.48019E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43674E+02  0.18919E+04  0.51521E+03   4361  0.00000E+00      0.000
